step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side,water,worn
100000,12.00,16,0,3,0,3,0,1.00,0,0.250,3425,0.00,87.28,167.88,895,1,0,0,1.00,1.00,1.00,2,4,4,29.2,14.058,6,2.000,0.815,4,1.000,10
100000,10.00,16,0,4,0,1,0,1.00,2,0.400,3226,-0.00,92.83,146.78,887,0,0,0,1.00,1.00,1.00,3,4,4,1.0,5.475,5,2.000,0.873,4,1.000,11
100000,8.00,16,0,3,0,1,0,1.00,4,0.375,3193,0.00,92.16,169.60,890,1,0,0,1.00,1.00,1.00,3,3,4,32.0,6.710,4,2.000,0.804,4,1.000,12
100000,16.00,16,0,4,0,4,0,1.00,0,0.250,3110,0.00,79.12,215.78,890,0,0,0,1.00,1.00,1.00,2,4,4,18.9,15.192,8,2.000,0.785,4,1.000,8
100000,13.00,16,0,3,1,3,0,1.00,0,0.231,3081,0.00,73.03,198.24,887,0,0,0,1.00,1.00,1.00,3,4,4,14.1,7.509,7,2.000,0.884,4,1.000,9
100000,18.00,16,0,7,0,2,0,1.00,0,0.389,3062,0.00,69.97,146.87,890,1,0,0,1.00,1.00,1.00,1,4,4,30.2,20.429,9,2.000,0.648,4,1.000,7
100000,10.00,16,0,4,0,1,0,1.00,2,0.400,3050,0.00,89.39,148.57,859,0,0,0,1.00,1.00,1.00,2,3,4,1.0,5.408,5,2.000,0.800,4,1.000,9
100000,10.00,16,0,3,0,2,0,1.00,2,0.300,3024,0.00,84.14,142.27,890,0,0,0,1.00,1.00,1.00,2,4,4,20.3,3.015,5,2.000,0.675,4,1.000,11
100000,22.00,16,0,5,0,6,0,1.00,0,0.227,2979,3.42,96.48,115.24,893,2,0,0,1.00,1.00,1.00,4,4,4,41.3,28.037,11,2.000,0.884,4,1.000,5
100000,20.00,16,0,7,0,3,0,1.00,0,0.350,2962,0.00,83.27,156.14,859,2,0,0,1.00,1.00,1.00,3,4,4,40.6,22.658,10,2.000,0.676,4,1.000,6
100000,20.00,16,0,5,0,5,0,1.00,0,0.250,2933,2.23,81.41,75.26,890,0,1,0,1.00,1.00,1.00,1,4,4,21.6,5.570,10,2.000,0.791,4,1.000,6
100000,12.00,16,0,4,0,2,0,1.00,4,0.333,2920,0.00,71.82,96.30,895,0,0,0,1.00,1.00,1.00,2,2,4,16.8,9.519,6,2.000,0.815,4,1.000,8
100000,26.00,16,0,7,0,6,0,1.00,0,0.269,2848,0.00,89.84,177.18,890,2,0,0,1.00,1.00,1.00,2,4,4,40.8,15.138,13,2.000,0.648,4,1.000,3
100000,20.00,16,0,7,0,3,0,1.00,0,0.350,2832,1.44,70.55,175.07,890,0,1,0,1.00,1.00,1.00,4,4,4,23.9,28.841,10,2.000,0.808,4,1.000,4
100000,18.00,16,0,4,0,5,0,1.00,0,0.222,2793,0.00,70.78,160.37,887,1,0,0,1.00,1.00,1.00,3,4,4,29.7,12.294,9,2.000,0.873,4,1.000,7
100000,26.00,16,0,7,0,6,0,1.00,0,0.269,2753,0.00,79.44,150.07,887,1,0,0,1.00,1.00,1.00,2,4,4,29.0,25.142,13,2.000,0.894,4,1.000,3
100000,26.00,16,0,8,0,5,0,1.00,0,0.308,2742,0.00,69.39,171.16,890,0,0,0,1.00,1.00,1.00,4,4,4,12.6,50.987,13,2.000,0.804,4,1.000,1
100000,22.00,16,0,5,0,6,0,1.00,0,0.227,2736,0.97,90.25,125.40,890,0,0,0,1.00,1.00,1.00,4,4,4,24.0,24.504,11,2.000,0.804,4,1.000,5
100000,24.00,16,0,9,2,2,0,1.00,0,0.375,2732,0.00,35.94,146.71,887,1,0,0,1.00,1.00,1.00,2,4,4,29.3,16.480,13,2.000,0.927,4,1.000,1
100000,28.00,16,0,9,0,5,0,1.00,0,0.321,2726,0.63,82.81,214.65,890,0,0,0,1.00,1.00,1.00,1,4,4,18.1,40.573,14,2.000,0.804,4,1.000,2
100000,22.00,16,0,8,0,3,0,1.00,0,0.364,2685,1.31,66.17,156.55,859,0,0,0,1.00,1.00,1.00,4,4,4,24.4,19.732,11,2.000,0.705,4,1.000,5
100000,22.00,16,0,7,0,4,0,1.00,0,0.318,2683,0.00,59.32,153.90,892,0,0,0,1.00,1.00,1.00,4,4,4,15.0,18.036,11,2.000,0.741,4,1.000,5
100000,28.00,16,0,9,0,5,0,1.00,0,0.321,2665,0.13,79.75,142.59,890,0,1,0,1.00,1.00,1.00,4,4,4,21.8,30.507,14,2.000,0.793,4,1.000,2
100000,22.00,16,0,7,0,4,0,1.00,0,0.318,2621,0.03,68.45,77.75,890,0,0,0,1.00,1.00,1.00,2,4,4,9.2,5.282,11,2.000,0.804,4,1.000,5
100000,26.00,16,0,6,0,7,0,1.00,0,0.231,2617,0.77,95.79,136.70,890,0,1,0,1.00,1.00,1.00,3,4,4,22.3,30.226,13,2.000,0.791,4,1.000,3
100000,22.00,16,0,8,0,3,0,1.00,0,0.364,2607,0.00,42.84,161.53,743,0,0,0,1.00,1.00,1.00,2,4,4,8.2,10.383,11,2.000,0.852,4,1.000,5
100000,24.00,16,0,9,0,3,0,1.00,0,0.375,2583,0.00,74.81,120.97,890,1,1,0,1.00,1.00,1.00,2,4,4,29.5,47.054,12,2.000,0.804,4,1.000,2
100000,24.00,16,0,7,0,5,0,1.00,0,0.292,2580,2.06,83.46,131.32,890,1,2,0,1.00,1.00,1.00,4,4,4,26.6,44.863,12,2.000,0.810,4,1.000,2
100000,22.00,16,0,7,0,4,0,1.00,0,0.318,2550,0.00,73.62,112.03,890,1,1,0,1.00,1.00,1.00,2,4,4,30.2,26.390,11,2.000,0.804,4,1.000,1
100000,20.00,16,0,7,0,3,0,1.00,0,0.350,2534,0.00,59.99,146.77,890,1,0,0,1.00,1.00,1.00,2,4,4,33.0,10.798,10,2.000,0.780,4,1.000,5
100000,24.00,16,0,6,0,6,0,1.00,0,0.250,2517,0.00,71.75,141.32,890,0,1,0,1.00,1.00,1.00,2,4,4,2.9,5.539,12,2.000,0.804,4,1.000,4
100000,26.00,16,0,6,0,7,0,1.00,0,0.231,2502,0.00,63.10,73.25,890,0,0,0,1.00,1.00,1.00,4,4,4,9.9,12.056,13,2.000,0.648,4,1.000,3
100000,28.00,16,0,7,0,7,0,1.00,0,0.250,2468,0.04,79.53,151.30,890,0,0,0,1.00,1.00,1.00,3,4,4,21.4,34.939,14,2.000,0.645,4,1.000,2
100000,20.00,16,0,7,0,3,0,1.00,0,0.350,2457,0.00,51.20,141.43,859,2,2,0,1.00,1.00,1.00,3,4,4,43.4,4.292,10,2.000,0.800,4,1.000,5
100000,26.00,16,0,9,0,4,0,1.00,0,0.346,2455,2.76,57.45,170.13,890,1,0,0,1.00,1.00,1.00,2,4,4,37.0,13.468,13,2.000,0.800,4,1.000,3
100000,28.00,16,0,9,0,5,0,1.00,0,0.321,2445,0.34,65.18,118.12,859,1,1,0,1.00,1.00,1.00,2,4,4,37.4,20.798,14,2.000,0.705,4,1.000,2
100000,26.00,16,0,11,0,2,0,1.00,0,0.423,2445,0.00,65.98,110.45,890,0,2,0,1.00,1.00,1.00,4,4,4,24.0,9.696,13,2.000,0.797,4,1.000,3
100000,28.00,16,0,8,0,6,0,1.00,0,0.286,2423,0.52,70.28,77.46,890,0,0,0,1.00,1.00,1.00,4,4,4,24.4,11.497,14,2.000,0.645,4,1.000,2
100000,30.00,16,0,9,0,6,0,1.00,0,0.300,2409,0.00,49.01,127.65,890,0,0,0,1.00,1.00,1.00,2,4,4,15.8,13.040,15,2.000,0.657,4,1.000,1
100000,26.00,16,0,9,0,4,0,1.00,0,0.346,2375,0.00,60.34,108.76,859,1,0,0,1.00,1.00,1.00,2,4,4,26.5,12.119,13,2.000,0.792,4,1.000,1
100000,26.00,16,0,7,0,6,0,1.00,0,0.269,2369,0.08,91.58,134.41,887,1,0,0,1.00,1.00,1.00,2,4,4,35.3,69.744,13,2.000,0.894,4,1.000,3
100000,24.00,16,0,7,0,5,0,1.00,0,0.292,2367,0.00,72.92,84.89,890,2,0,0,1.00,1.00,1.00,2,4,4,52.0,4.549,12,2.000,0.804,4,1.000,2
100000,28.00,16,0,10,0,4,0,1.00,0,0.357,2298,0.00,53.82,105.09,892,1,0,0,1.00,1.00,1.00,2,4,4,31.7,16.097,14,2.000,0.741,4,1.000,2
100000,28.00,16,0,10,0,4,0,1.00,0,0.357,2292,0.00,57.77,111.00,892,0,0,0,1.00,1.00,1.00,4,4,4,14.7,26.843,14,2.000,0.741,4,1.000,2
100000,28.00,16,0,10,0,4,0,1.00,0,0.357,2286,1.69,56.53,96.31,859,1,1,0,1.00,1.00,1.00,4,4,4,27.0,11.270,14,2.000,0.705,4,1.000,2
100000,26.00,16,0,8,0,5,0,1.00,0,0.308,2280,2.47,60.43,115.74,890,2,0,0,1.00,1.00,1.00,4,4,4,45.5,38.188,13,2.000,0.655,4,1.000,2
100000,28.00,16,0,7,0,7,0,1.00,0,0.250,2266,0.00,64.15,111.03,887,2,0,0,1.00,1.00,1.00,1,4,4,57.1,16.573,14,2.000,0.894,4,1.000,2
100000,32.00,16,0,11,0,5,0,1.00,0,0.344,2263,4.99,56.29,101.28,890,0,0,0,1.00,1.00,1.00,4,4,4,23.0,15.024,16,2.000,0.801,4,1.000,0
100000,30.00,16,0,9,0,6,0,1.00,0,0.300,2260,0.00,59.94,116.91,890,1,2,0,1.00,1.00,1.00,4,4,4,31.4,14.602,15,2.000,0.804,4,1.000,1
100000,26.00,16,0,7,0,6,0,1.00,0,0.269,2258,1.53,68.97,140.04,887,0,0,0,1.00,1.00,1.00,2,4,4,22.4,18.513,13,2.000,0.894,4,1.000,3
100000,30.00,16,0,10,0,5,0,1.00,0,0.333,2257,0.01,52.97,133.05,890,0,0,0,1.00,1.00,1.00,2,4,4,11.6,24.120,15,2.000,0.804,4,1.000,1
100000,26.00,16,0,9,0,4,0,1.00,0,0.346,2240,2.18,65.60,162.64,890,1,1,0,1.00,1.00,1.00,2,4,4,25.9,19.721,13,2.000,0.804,4,1.000,1
100000,30.00,16,0,9,0,6,0,1.00,0,0.300,2231,0.00,56.11,155.76,890,0,0,0,1.00,1.00,1.00,4,4,4,20.0,12.577,15,2.000,0.804,4,1.000,1
100000,28.00,16,0,9,0,5,0,1.00,0,0.321,2230,0.00,79.47,183.14,890,0,0,0,1.00,1.00,1.00,4,4,4,17.6,58.026,14,2.000,0.804,4,1.000,2
100000,30.00,16,0,8,0,7,0,1.00,0,0.267,2192,0.00,69.18,90.85,890,2,1,0,1.00,1.00,1.00,2,4,4,40.1,18.948,15,2.000,0.787,4,1.000,1
100000,32.00,16,0,10,0,6,0,1.00,0,0.312,2181,0.00,70.59,155.88,895,0,0,0,1.00,1.00,1.00,4,4,4,16.9,55.683,16,2.000,0.815,4,1.000,0
100000,28.00,16,0,8,0,6,0,1.00,0,0.286,2179,0.00,56.76,83.02,887,0,2,0,1.00,1.00,1.00,1,4,4,18.1,13.908,14,2.000,0.894,4,1.000,2
100000,30.00,16,0,10,0,5,0,1.00,0,0.333,2178,0.00,42.27,77.42,895,0,0,0,1.00,1.00,1.00,4,4,4,24.4,19.662,15,2.000,0.821,4,1.000,1
100000,28.00,16,0,7,0,7,0,1.00,0,0.250,2178,0.00,50.16,119.43,887,2,0,0,1.00,1.00,1.00,2,4,4,39.3,10.981,14,2.000,0.894,4,1.000,2
100000,26.00,16,0,6,0,7,0,1.00,0,0.231,2167,0.00,64.85,76.72,893,1,0,0,1.00,1.00,1.00,4,4,4,30.5,4.362,13,2.000,0.884,4,1.000,3
100000,28.00,16,0,9,0,5,0,1.00,0,0.321,2167,0.47,47.74,100.12,859,2,1,0,1.00,1.00,1.00,4,4,4,47.9,4.159,14,2.000,0.782,4,1.000,2
100000,18.00,16,0,8,0,1,0,1.00,0,0.444,2162,0.00,56.13,100.42,859,0,0,0,1.00,1.00,1.00,4,4,4,14.0,14.781,9,2.000,0.676,4,1.000,3
100000,22.00,16,0,6,0,5,0,1.00,0,0.273,2154,0.30,57.05,66.33,893,0,0,0,1.00,1.00,1.00,1,4,4,2.1,9.160,11,2.000,0.884,4,1.000,5
100000,28.00,16,0,6,0,8,0,1.00,0,0.214,2146,0.00,66.04,91.81,890,2,1,0,1.00,1.00,1.00,4,4,4,38.9,32.074,14,2.000,0.510,4,1.000,2
100000,32.00,16,0,8,0,8,0,1.00,0,0.250,2143,0.00,71.52,116.21,887,0,0,0,1.00,1.00,1.00,2,4,4,20.3,22.328,16,2.000,0.897,4,1.000,0
100000,30.00,16,0,8,0,7,0,1.00,0,0.267,2140,0.00,69.01,135.14,887,0,0,0,1.00,1.00,1.00,4,4,4,14.1,34.011,15,2.000,0.896,4,1.000,1
