step,measure,value,count
50000,hamming,1,2
50000,hamming,2,1062
50000,hamming,3,36
50000,hamming,4,894
50000,hamming,5,66
50000,hamming,6,861
50000,hamming,7,101
50000,hamming,8,789
50000,hamming,9,134
50000,hamming,10,666
50000,hamming,11,164
50000,hamming,12,607
50000,hamming,13,173
50000,hamming,14,569
50000,hamming,15,194
50000,hamming,16,555
50000,hamming,17,225
50000,hamming,18,501
50000,hamming,19,274
50000,hamming,20,508
50000,hamming,21,312
50000,hamming,22,522
50000,hamming,23,318
50000,hamming,24,484
50000,hamming,25,303
50000,hamming,26,385
50000,hamming,27,312
50000,hamming,28,339
50000,hamming,29,315
50000,hamming,30,347
50000,hamming,31,333
50000,hamming,32,322
50000,hamming,33,344
50000,hamming,34,313
50000,hamming,35,340
50000,hamming,36,362
50000,hamming,37,320
50000,hamming,38,397
50000,hamming,39,350
50000,hamming,40,349
50000,hamming,41,359
50000,hamming,42,325
50000,hamming,43,363
50000,hamming,44,366
50000,hamming,45,375
50000,hamming,46,381
50000,hamming,47,400
50000,hamming,48,382
50000,hamming,49,380
50000,hamming,50,369
50000,hamming,51,359
50000,hamming,52,373
50000,hamming,53,320
50000,hamming,54,308
50000,hamming,55,310
50000,hamming,56,296
50000,hamming,57,368
50000,hamming,58,317
50000,hamming,59,389
50000,hamming,60,309
50000,hamming,61,321
50000,hamming,62,280
50000,hamming,63,300
50000,hamming,64,304
50000,hamming,65,290
50000,hamming,66,363
50000,hamming,67,359
50000,hamming,68,389
50000,hamming,69,402
50000,hamming,70,370
50000,hamming,71,454
50000,hamming,72,433
50000,hamming,73,566
50000,hamming,74,551
50000,hamming,75,655
50000,hamming,76,720
50000,hamming,77,743
50000,hamming,78,840
50000,hamming,79,799
50000,hamming,80,826
50000,hamming,81,792
50000,hamming,82,881
50000,hamming,83,838
50000,hamming,84,879
50000,hamming,85,929
50000,hamming,86,1022
50000,hamming,87,1078
50000,hamming,88,1125
50000,hamming,89,1254
50000,hamming,90,1292
50000,hamming,91,1484
50000,hamming,92,1499
50000,hamming,93,1519
50000,hamming,94,1725
50000,hamming,95,1783
50000,hamming,96,1860
50000,hamming,97,1996
50000,hamming,98,2141
50000,hamming,99,2227
50000,hamming,100,2357
50000,hamming,101,2346
50000,hamming,102,2477
50000,hamming,103,2443
50000,hamming,104,2644
50000,hamming,105,2680
50000,hamming,106,2928
50000,hamming,107,3087
50000,hamming,108,3323
50000,hamming,109,3568
50000,hamming,110,4002
50000,hamming,111,4507
