step,mass,hard,muscle,sensor,digestive,attack,speed,age,energy,plant,meat,lineage
100000,64,48,0,0,16,0,0.000,2994,6.42,676.90,0.00,86
100000,64,46,0,0,18,0,0.000,2532,3.42,605.39,0.00,36
100000,64,46,0,0,18,0,0.000,2180,4.83,503.02,0.00,86
100000,64,48,0,0,16,0,0.000,1982,4.30,434.29,0.00,85
100000,64,46,0,0,18,0,0.000,1952,7.09,465.58,0.00,36
100000,64,46,0,0,18,0,0.000,1771,6.32,411.90,0.00,36
100000,64,46,0,0,18,0,0.000,1736,6.85,395.90,0.00,85
100000,64,46,0,0,18,0,0.000,1735,1.62,403.43,0.00,82
100000,64,46,0,0,18,0,0.000,1673,7.65,369.14,0.00,85
100000,64,46,0,0,18,0,0.000,1597,5.88,402.35,0.00,82
100000,64,46,0,0,18,0,0.000,1582,0.90,344.85,0.00,36
100000,64,46,0,0,18,0,0.000,1566,0.66,326.92,0.00,85
100000,64,46,0,0,18,0,0.000,1538,6.61,351.25,0.00,36
100000,64,46,0,0,18,0,0.000,1533,5.10,386.72,0.00,85
100000,64,46,0,0,18,0,0.000,1495,7.04,356.70,0.00,82
100000,64,46,0,0,18,0,0.000,1484,5.16,368.72,0.00,82
100000,64,46,0,0,18,0,0.000,1466,4.64,365.35,0.00,36
100000,64,46,0,0,18,0,0.000,1453,8.21,336.79,0.00,36
100000,64,46,0,0,18,0,0.000,1337,7.61,305.26,0.00,85
100000,64,46,0,0,18,0,0.000,1310,5.62,294.96,0.00,82
100000,64,46,0,0,18,0,0.000,1304,5.43,292.49,0.00,36
100000,64,46,0,0,18,0,0.000,1300,3.47,298.82,0.00,36
100000,64,48,0,0,16,0,0.000,1285,7.05,312.29,0.00,36
100000,64,46,0,0,18,0,0.000,1261,6.53,327.96,0.00,82
100000,64,46,0,0,18,0,0.000,1260,4.78,305.71,0.00,86
100000,64,46,0,0,18,0,0.000,1245,6.70,290.82,0.00,82
100000,64,46,0,0,18,0,0.000,1242,2.68,286.64,0.00,82
100000,64,46,0,0,18,0,0.000,1214,2.26,263.72,0.00,36
100000,64,46,0,0,18,0,0.000,1205,7.95,296.32,0.00,85
100000,64,46,0,0,18,0,0.000,1200,4.61,280.32,0.00,85
100000,64,46,0,0,18,0,0.000,1190,7.36,285.00,0.00,36
100000,64,47,0,0,17,0,0.000,1142,1.04,239.01,0.00,82
100000,64,46,0,0,18,0,0.000,1132,7.79,262.85,0.00,36
100000,64,46,0,0,18,0,0.000,1124,0.91,280.14,0.00,86
100000,64,46,0,0,18,0,0.000,1123,5.09,254.97,0.00,82
100000,64,46,0,0,18,0,0.000,1123,5.30,254.18,0.00,86
100000,64,46,0,0,18,0,0.000,1105,6.81,253.90,0.00,82
100000,64,46,0,0,18,0,0.000,1099,5.60,275.63,0.00,89
100000,64,46,0,0,18,0,0.000,1056,4.23,238.97,0.00,85
100000,64,46,0,0,18,0,0.000,1028,4.53,248.33,0.00,82
100000,64,46,0,0,18,0,0.000,944,3.95,243.82,0.00,36
100000,64,46,0,0,18,0,0.000,940,3.42,213.26,0.00,86
100000,64,46,0,0,18,0,0.000,935,5.67,218.86,0.00,85
100000,64,46,0,0,18,0,0.000,920,2.32,224.74,0.00,36
100000,64,46,0,0,18,0,0.000,920,6.06,232.49,0.00,36
100000,1,0,0,0,1,0,0.000,907,0.40,2.07,0.00,86
100000,64,46,0,0,18,0,0.000,878,6.79,212.70,0.00,36
100000,64,46,0,0,18,0,0.000,867,0.00,191.29,0.00,36
100000,64,46,0,0,18,0,0.000,864,7.34,181.52,0.00,36
100000,64,46,0,0,18,0,0.000,861,3.05,188.63,0.00,36
100000,64,46,0,0,18,0,0.000,854,3.98,174.50,0.00,85
100000,64,46,0,0,18,0,0.000,835,6.47,195.22,0.00,36
100000,64,46,0,0,18,0,0.000,829,0.45,192.55,0.00,36
100000,64,46,0,0,18,0,0.000,828,5.96,194.16,0.00,86
100000,64,46,0,0,18,0,0.000,825,5.29,205.80,0.00,86
100000,64,46,0,0,18,0,0.000,816,7.40,205.71,0.00,85
100000,64,46,0,0,18,0,0.000,811,5.70,182.30,0.00,82
100000,64,46,0,0,18,0,0.000,807,4.21,200.81,0.00,82
100000,64,46,0,0,18,0,0.000,796,5.19,184.24,0.00,82
100000,64,46,0,0,18,0,0.000,793,0.85,181.18,0.00,82
100000,64,46,0,0,18,0,0.000,786,5.90,215.31,0.00,36
100000,64,46,0,0,18,0,0.000,780,6.75,169.27,0.00,82
100000,64,46,0,0,18,0,0.000,779,5.83,180.98,0.00,82
100000,64,46,0,0,18,0,0.000,764,1.39,180.87,0.00,82
100000,64,46,0,0,18,0,0.000,761,4.70,155.03,0.00,85
100000,64,46,0,0,18,0,0.000,732,4.37,169.74,0.00,36
100000,64,50,0,0,14,0,0.000,729,6.51,149.39,0.00,85
100000,64,46,0,0,18,0,0.000,725,5.08,152.95,0.00,82
100000,64,46,0,0,18,0,0.000,717,4.42,183.60,0.00,86
100000,64,46,0,0,18,0,0.000,712,5.09,171.48,0.00,85
100000,64,46,0,0,18,0,0.000,700,4.58,143.92,0.00,85
100000,64,46,0,0,18,0,0.000,693,3.97,167.68,0.00,85
100000,64,46,0,0,18,0,0.000,692,7.87,149.78,0.00,82
100000,64,46,0,0,18,0,0.000,691,5.85,151.21,0.00,85
100000,64,46,0,0,18,0,0.000,679,3.90,146.65,0.00,85
100000,64,46,0,0,18,0,0.000,664,6.61,122.25,0.00,85
100000,64,46,0,0,18,0,0.000,664,2.80,138.52,0.00,86
100000,64,46,0,0,18,0,0.000,663,7.11,147.96,0.00,82
100000,64,46,0,0,18,0,0.000,663,6.70,167.84,0.00,86
100000,64,47,0,0,17,0,0.000,644,5.93,159.04,0.00,86
100000,64,46,0,0,18,0,0.000,641,1.70,133.67,0.00,82
100000,7,0,0,0,7,0,0.000,639,0.20,20.40,0.00,90
100000,64,46,0,0,18,0,0.000,633,2.34,137.87,0.00,82
100000,64,48,0,0,16,0,0.000,624,4.89,133.33,0.00,85
100000,64,46,0,0,18,0,0.000,623,4.39,132.31,0.00,36
100000,64,46,0,0,18,0,0.000,623,5.88,137.86,0.00,36
100000,64,46,0,0,18,0,0.000,622,5.05,136.18,0.00,36
100000,64,46,0,0,18,0,0.000,618,5.62,170.19,0.00,36
100000,64,46,0,0,18,0,0.000,607,7.06,146.69,0.00,82
100000,64,46,0,0,18,0,0.000,593,4.63,115.13,0.00,82
100000,64,46,0,0,18,0,0.000,572,6.28,119.76,0.00,82
100000,64,46,0,0,18,0,0.000,571,2.97,125.00,0.00,36
100000,64,46,0,0,18,0,0.000,571,4.03,151.67,0.00,86
100000,64,46,0,0,18,0,0.000,561,0.27,125.92,0.00,82
100000,64,46,0,0,18,0,0.000,558,1.13,124.28,0.00,36
100000,64,46,0,0,18,0,0.000,547,6.09,128.08,0.00,89
100000,64,46,0,0,18,0,0.000,541,7.88,125.90,0.00,85
