step,mass,hard,muscle,sensor,digestive,attack,speed,age,energy,plant,meat,lineage
100000,64,44,0,0,20,0,0.000,1688,4.22,407.27,0.00,38
100000,64,45,0,0,19,0,0.000,1573,1.84,307.30,0.00,38
100000,64,45,0,0,19,0,0.000,1249,3.39,249.92,0.00,38
100000,64,44,0,0,20,0,0.000,1195,3.86,276.10,0.00,38
100000,64,43,0,0,21,0,0.000,1188,5.83,293.90,0.00,38
100000,64,42,0,0,22,0,0.000,1156,3.06,293.04,0.00,40
100000,64,48,0,0,16,0,0.000,1106,0.37,228.39,0.00,38
100000,64,42,0,0,22,0,0.000,1087,6.68,247.07,0.00,38
100000,64,42,0,0,22,0,0.000,1040,7.35,244.46,0.00,38
100000,64,45,0,0,19,0,0.000,970,6.78,223.09,0.00,38
100000,64,44,0,0,20,0,0.000,958,7.50,210.59,0.00,38
100000,64,45,0,0,19,0,0.000,884,8.07,206.68,0.00,40
100000,64,44,0,0,20,0,0.000,848,3.98,204.86,0.00,38
100000,64,48,0,0,16,0,0.000,796,5.38,170.41,0.00,38
100000,64,43,0,0,21,0,0.000,794,6.49,179.77,0.00,24
100000,64,48,0,0,16,0,0.000,777,6.49,175.29,0.00,38
100000,64,43,0,0,21,0,0.000,770,3.98,166.51,0.00,38
100000,64,43,0,0,21,0,0.000,768,4.84,161.82,0.00,24
100000,64,44,0,0,20,0,0.000,748,4.68,201.38,0.00,40
100000,64,43,0,0,21,0,0.000,744,4.23,183.41,0.00,24
100000,64,44,0,0,20,0,0.000,731,4.70,179.37,0.00,38
100000,64,43,0,0,21,0,0.000,715,3.31,151.85,0.00,38
100000,64,43,0,0,21,0,0.000,704,6.80,172.98,0.00,24
100000,64,44,0,0,20,0,0.000,698,4.35,178.20,0.00,38
100000,64,43,0,0,21,0,0.000,689,4.27,173.74,0.00,38
100000,64,42,0,0,22,0,0.000,677,7.23,156.18,0.00,38
100000,64,43,0,0,21,0,0.000,676,7.43,161.31,0.00,24
100000,64,44,0,0,20,0,0.000,661,6.44,163.84,0.00,38
100000,64,44,0,0,20,0,0.000,659,2.20,150.94,0.00,38
100000,64,42,0,0,22,0,0.000,637,3.17,148.76,0.00,38
100000,64,48,0,0,16,0,0.000,635,5.72,154.50,0.00,38
100000,64,43,0,0,21,0,0.000,629,6.49,148.01,0.00,24
100000,64,44,0,0,20,0,0.000,619,4.50,158.09,0.00,40
100000,64,42,0,0,22,0,0.000,615,6.24,157.02,0.00,38
100000,64,48,0,0,16,0,0.000,612,1.91,112.78,0.00,38
100000,64,44,0,0,20,0,0.000,603,6.00,149.34,0.00,38
100000,64,23,21,0,20,21,0.328,599,6.09,115.27,32.41,9
100000,64,42,0,0,22,0,0.000,594,6.76,130.97,0.00,38
100000,64,44,0,0,20,0,0.000,581,6.16,130.11,0.00,38
100000,64,24,24,0,16,22,0.375,581,1.93,108.47,104.70,9
100000,64,23,21,0,20,21,0.328,580,5.99,128.40,31.89,9
100000,64,43,0,0,21,0,0.000,577,6.26,142.13,0.00,38
100000,64,43,0,0,21,0,0.000,570,5.63,139.94,0.00,24
